Group,HomePlanet,CryoSleep,Deck,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7062,1.0,0.0,6.0,1.0,21.0,0.0,0.0,13.0,0.0,720.0,170.0,False
7068,1.0,0.0,6.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,595.0,False
7069,1.0,0.0,5.0,1.0,22.0,0.0,0.0,125.0,0.0,663.0,0.0,False
7069,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7071,1.0,0.0,7.0,2.0,63.0,0.0,526.0,2.0,0.0,0.0,0.0,False
7072,1.0,0.0,6.0,2.0,56.0,0.0,1.0,2.0,0.0,102.0,138.0,False
7073,1.0,1.0,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,138.0,True
7074,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7074,1.0,0.0,6.0,1.0,24.0,0.0,0.0,137.0,3.0,797.0,5.0,False
7077,1.0,0.0,6.0,1.0,36.0,0.0,21.0,0.0,844.0,0.0,0.0,False
7078,1.0,0.0,7.0,1.0,13.0,0.0,244.0,0.0,100.0,423.0,14.0,False
7079,1.0,0.0,6.0,3.0,13.0,0.0,0.0,722.0,0.0,37.0,8.0,False
7080,1.0,1.0,7.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7082,1.0,0.0,5.0,1.0,44.0,0.0,143.0,47.0,0.0,717.0,87.0,False
7083,2.0,1.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7084,1.0,0.0,6.0,3.0,26.0,0.0,0.0,158.0,0.0,0.0,912.0,False
7085,3.0,0.0,6.0,1.0,62.0,0.0,453.0,1.0,1911.0,0.0,0.0,False
7085,3.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7085,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7086,1.0,0.0,6.0,1.0,24.0,0.0,590.0,0.0,1.0,168.0,16.0,False
7087,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7088,1.0,0.0,6.0,1.0,63.0,0.0,0.0,742.0,0.0,125.0,3.0,False
7089,2.0,0.0,4.0,1.0,20.0,0.0,1040.0,2487.0,0.0,174.0,182.0,True
7090,1.0,0.0,6.0,1.0,15.0,0.0,0.0,610.0,267.0,142.0,0.0,False
7091,1.0,1.0,7.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7092,1.0,0.0,6.0,1.0,24.0,0.0,61.0,397.0,185.0,1.0,0.0,True
7093,1.0,1.0,7.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7094,2.0,0.0,5.0,1.0,36.0,0.0,10.0,2478.0,2080.0,19.0,328.0,True
7095,1.0,1.0,7.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7096,2.0,1.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7096,2.0,0.0,3.0,1.0,27.0,0.0,0.0,14.0,0.0,0.0,2325.0,False
7096,2.0,1.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7097,2.0,0.0,1.0,3.0,27.0,0.0,0.0,44.0,4761.0,5.0,41.0,True
7097,2.0,0.0,1.0,1.0,14.0,0.0,0.0,3124.0,40.0,219.0,189.0,False
7097,2.0,0.0,1.0,1.0,32.0,1.0,527.0,1863.0,0.0,417.0,2905.0,False
7097,2.0,0.0,1.0,3.0,33.0,1.0,0.0,16.0,12.0,2349.0,12.0,False
7098,1.0,0.0,6.0,1.0,35.0,0.0,3.0,0.0,651.0,0.0,78.0,True
7099,1.0,0.0,6.0,3.0,21.0,0.0,301.0,137.0,19.0,0.0,0.0,False
7104,2.0,0.0,3.0,1.0,57.0,0.0,906.0,22.0,0.0,8293.0,391.0,False
7106,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7109,2.0,0.0,2.0,3.0,49.0,0.0,0.0,7683.0,0.0,13016.0,0.0,False
7110,1.0,0.0,6.0,2.0,23.0,0.0,0.0,3.0,0.0,0.0,546.0,False
7111,3.0,0.0,6.0,1.0,24.0,0.0,1058.0,0.0,0.0,280.0,0.0,False
7113,1.0,0.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,757.0,False
7113,1.0,0.0,6.0,3.0,23.0,0.0,9.0,1.0,0.0,492.0,109.0,True
7114,1.0,0.0,6.0,1.0,24.0,0.0,0.0,489.0,21.0,0.0,184.0,False
7116,1.0,1.0,7.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7117,2.0,1.0,2.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7118,1.0,0.0,6.0,2.0,17.0,0.0,0.0,1381.0,2.0,0.0,0.0,False
7119,1.0,0.0,6.0,1.0,20.0,0.0,415.0,479.0,0.0,1019.0,239.0,False
7120,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1201.0,False
7121,2.0,1.0,2.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7121,2.0,1.0,2.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7126,1.0,0.0,6.0,1.0,29.0,0.0,3.0,0.0,664.0,683.0,34.0,False
7127,2.0,1.0,2.0,1.0,31.0,0.0,0.0,0.0,151.0,0.0,0.0,True
7128,2.0,0.0,2.0,3.0,37.0,0.0,1.0,4462.0,1.0,9206.0,3.0,False
7128,2.0,0.0,2.0,3.0,44.0,0.0,0.0,4322.0,3.0,153.0,52.0,True
7128,2.0,0.0,2.0,3.0,34.0,0.0,0.0,2612.0,1.0,131.0,2714.0,False
7132,1.0,0.0,7.0,3.0,23.0,0.0,602.0,0.0,0.0,0.0,24.0,False
7133,1.0,0.0,6.0,1.0,18.0,0.0,457.0,0.0,11.0,335.0,0.0,False
7134,1.0,1.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7137,1.0,0.0,6.0,1.0,23.0,0.0,137.0,134.0,482.0,142.0,27.0,False
7140,1.0,0.0,6.0,1.0,18.0,0.0,0.0,10.0,0.0,0.0,738.0,False
7142,3.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,1128.0,0.0,45.0,False
7142,3.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7143,3.0,0.0,6.0,1.0,31.0,0.0,907.0,0.0,437.0,2.0,0.0,False
7144,1.0,1.0,7.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7148,2.0,0.0,1.0,3.0,51.0,1.0,0.0,287.0,0.0,1442.0,66.0,True
7149,3.0,1.0,6.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7151,3.0,0.0,5.0,1.0,32.0,0.0,288.0,0.0,592.0,670.0,40.0,False
7152,1.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7152,1.0,1.0,7.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7155,1.0,0.0,6.0,2.0,28.0,0.0,0.0,0.0,0.0,669.0,16.0,False
7156,3.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7156,3.0,1.0,5.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7156,3.0,0.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7157,3.0,1.0,6.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7157,3.0,0.0,4.0,1.0,33.0,0.0,1631.0,0.0,754.0,0.0,0.0,False
7159,2.0,1.0,3.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7160,1.0,1.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7161,2.0,0.0,5.0,1.0,33.0,0.0,0.0,3624.0,0.0,1537.0,498.0,False
7162,1.0,0.0,6.0,1.0,65.0,0.0,43.0,21.0,22.0,50.0,731.0,False
7165,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7166,3.0,0.0,6.0,1.0,19.0,0.0,862.0,0.0,5.0,2032.0,0.0,False
7167,2.0,0.0,2.0,3.0,33.0,0.0,0.0,3676.0,0.0,1743.0,1.0,True
7170,1.0,1.0,7.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7171,1.0,1.0,7.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7173,1.0,1.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7175,1.0,0.0,6.0,1.0,18.0,0.0,0.0,0.0,773.0,0.0,4.0,False
7176,2.0,1.0,3.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7176,2.0,0.0,3.0,1.0,26.0,0.0,0.0,6050.0,0.0,662.0,920.0,False
7176,2.0,0.0,3.0,1.0,25.0,0.0,0.0,3590.0,0.0,27.0,0.0,True
7179,1.0,0.0,5.0,1.0,53.0,0.0,3.0,2251.0,0.0,95.0,12.0,True
7180,1.0,0.0,5.0,1.0,38.0,0.0,0.0,338.0,0.0,453.0,0.0,False
7181,3.0,1.0,6.0,1.0,28.0,0.0,0.0,0.0,308.0,0.0,0.0,True
7184,1.0,0.0,7.0,1.0,18.0,0.0,3.0,688.0,0.0,0.0,23.0,True
7186,2.0,1.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7186,2.0,0.0,5.0,1.0,32.0,0.0,0.0,1369.0,29.0,662.0,22.0,False
7186,2.0,0.0,5.0,1.0,44.0,0.0,0.0,0.0,16.0,72.0,4304.0,False
7187,1.0,1.0,7.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7188,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7188,2.0,0.0,3.0,1.0,28.0,0.0,0.0,2896.0,46.0,5248.0,8169.0,False
7188,2.0,1.0,3.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,True
7189,2.0,1.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7190,1.0,1.0,7.0,3.0,14.0,0.0,0.0,0.0,0.0,142.0,0.0,True
7191,1.0,0.0,6.0,1.0,14.0,0.0,0.0,0.0,766.0,0.0,0.0,False
7192,1.0,1.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7193,1.0,0.0,6.0,1.0,35.0,0.0,150.0,0.0,96.0,638.0,0.0,True
7194,1.0,0.0,6.0,1.0,36.0,0.0,0.0,129.0,0.0,177.0,444.0,False
7197,3.0,0.0,6.0,1.0,51.0,0.0,106.0,1942.0,115.0,110.0,0.0,False
7199,1.0,0.0,7.0,1.0,54.0,0.0,1.0,0.0,109.0,142.0,1.0,False
7200,2.0,0.0,3.0,1.0,37.0,0.0,300.0,3434.0,0.0,1.0,171.0,True
7202,1.0,0.0,5.0,1.0,37.0,0.0,541.0,38.0,713.0,316.0,0.0,False
7203,1.0,0.0,5.0,1.0,24.0,0.0,1.0,194.0,0.0,0.0,632.0,True
7206,1.0,0.0,6.0,1.0,38.0,0.0,622.0,1319.0,42.0,1.0,444.0,False
7207,1.0,1.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7208,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7208,1.0,0.0,6.0,1.0,16.0,0.0,23.0,479.0,0.0,0.0,373.0,False
7210,1.0,0.0,6.0,1.0,25.0,0.0,0.0,0.0,879.0,0.0,0.0,False
7214,1.0,0.0,6.0,3.0,22.0,0.0,30.0,0.0,690.0,41.0,0.0,True
7215,3.0,1.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7216,1.0,0.0,5.0,2.0,37.0,0.0,501.0,0.0,179.0,1.0,0.0,True
7217,3.0,0.0,6.0,1.0,21.0,0.0,21.0,0.0,874.0,226.0,0.0,True
7219,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7219,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7219,2.0,1.0,3.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7219,2.0,1.0,3.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7219,2.0,0.0,3.0,1.0,32.0,0.0,0.0,163.0,0.0,6953.0,50.0,False
7221,2.0,0.0,2.0,3.0,54.0,1.0,0.0,316.0,1.0,2038.0,388.0,False
7225,2.0,0.0,1.0,3.0,37.0,0.0,0.0,1379.0,130.0,1488.0,75.0,False
7226,3.0,0.0,5.0,1.0,20.0,0.0,3191.0,0.0,211.0,21.0,117.0,False
7227,3.0,0.0,6.0,1.0,22.0,0.0,741.0,0.0,1028.0,0.0,0.0,False
7229,1.0,0.0,6.0,2.0,57.0,0.0,0.0,1.0,0.0,664.0,19.0,False
7230,1.0,1.0,7.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7232,2.0,0.0,2.0,1.0,51.0,0.0,0.0,980.0,273.0,2775.0,419.0,False
7233,3.0,1.0,5.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7234,1.0,0.0,7.0,1.0,22.0,0.0,593.0,34.0,0.0,0.0,0.0,False
7236,1.0,1.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7238,3.0,0.0,6.0,1.0,60.0,0.0,180.0,0.0,414.0,1181.0,0.0,False
7240,3.0,0.0,6.0,1.0,39.0,0.0,197.0,0.0,2401.0,0.0,0.0,True
7240,3.0,0.0,6.0,1.0,18.0,0.0,49.0,0.0,2885.0,1.0,0.0,True
7242,2.0,1.0,2.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7246,3.0,0.0,6.0,1.0,45.0,0.0,1781.0,0.0,17.0,0.0,23.0,False
7247,1.0,0.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1150.0,False
7249,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7250,3.0,0.0,6.0,3.0,51.0,0.0,40.0,716.0,1907.0,0.0,0.0,True
7252,3.0,0.0,5.0,1.0,22.0,0.0,100.0,0.0,1050.0,0.0,23.0,False
7253,2.0,0.0,4.0,1.0,26.0,0.0,0.0,896.0,0.0,690.0,1.0,True
7255,1.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7256,1.0,0.0,5.0,1.0,21.0,0.0,42.0,606.0,1.0,38.0,100.0,False
7257,1.0,1.0,7.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7258,1.0,0.0,6.0,1.0,43.0,0.0,473.0,1390.0,0.0,0.0,0.0,True
7259,1.0,0.0,6.0,2.0,22.0,0.0,28.0,194.0,2.0,0.0,370.0,True
7260,1.0,0.0,6.0,1.0,22.0,0.0,401.0,0.0,196.0,0.0,126.0,False
7261,1.0,1.0,7.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7267,2.0,1.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7267,2.0,0.0,3.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7268,1.0,0.0,5.0,1.0,30.0,0.0,0.0,0.0,0.0,27.0,764.0,False
7270,1.0,1.0,7.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7271,1.0,0.0,7.0,3.0,21.0,0.0,61.0,201.0,222.0,161.0,60.0,False
7273,1.0,0.0,7.0,3.0,36.0,0.0,207.0,0.0,450.0,94.0,0.0,True
7274,1.0,0.0,6.0,1.0,13.0,0.0,305.0,582.0,12.0,19.0,0.0,False
7276,1.0,0.0,6.0,3.0,22.0,0.0,0.0,642.0,0.0,52.0,0.0,False
7277,1.0,1.0,7.0,1.0,36.0,0.0,0.0,0.0,133.0,0.0,0.0,True
7278,1.0,0.0,5.0,1.0,17.0,0.0,137.0,188.0,795.0,0.0,0.0,True
7279,2.0,1.0,3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7280,3.0,0.0,6.0,1.0,34.0,0.0,5959.0,0.0,3.0,0.0,0.0,False
7283,3.0,0.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7284,1.0,0.0,7.0,1.0,17.0,0.0,137.0,647.0,49.0,74.0,0.0,False
7285,1.0,1.0,7.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7289,2.0,0.0,1.0,3.0,52.0,0.0,360.0,1314.0,8.0,641.0,66.0,True
7290,2.0,1.0,4.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7290,2.0,1.0,4.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7290,2.0,0.0,4.0,1.0,36.0,0.0,83.0,1186.0,0.0,2160.0,736.0,False
7290,2.0,0.0,4.0,1.0,36.0,0.0,31.0,3585.0,31.0,1400.0,0.0,False
7292,3.0,0.0,4.0,3.0,21.0,0.0,553.0,0.0,0.0,1.0,378.0,False
7296,3.0,0.0,4.0,1.0,33.0,0.0,627.0,0.0,171.0,254.0,130.0,False
7297,1.0,0.0,7.0,1.0,40.0,0.0,678.0,0.0,229.0,0.0,0.0,False
7298,1.0,0.0,6.0,1.0,24.0,0.0,185.0,0.0,478.0,29.0,0.0,True
7300,1.0,0.0,7.0,1.0,35.0,0.0,0.0,0.0,885.0,0.0,0.0,True
7301,3.0,1.0,6.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7302,3.0,0.0,5.0,1.0,33.0,0.0,728.0,0.0,285.0,0.0,0.0,False
7303,1.0,0.0,5.0,1.0,51.0,0.0,3.0,33.0,12.0,38.0,896.0,False
7305,1.0,1.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7306,1.0,0.0,5.0,3.0,26.0,0.0,1.0,0.0,0.0,0.0,718.0,True
7307,1.0,0.0,6.0,1.0,39.0,0.0,19.0,102.0,0.0,678.0,0.0,False
7309,3.0,0.0,6.0,1.0,14.0,0.0,738.0,5.0,297.0,0.0,0.0,False
7310,3.0,0.0,4.0,1.0,28.0,0.0,1059.0,0.0,6.0,117.0,0.0,False
7311,1.0,0.0,6.0,1.0,18.0,0.0,0.0,949.0,0.0,0.0,0.0,False
7313,3.0,0.0,4.0,1.0,41.0,0.0,2754.0,398.0,21.0,0.0,0.0,False
7320,1.0,0.0,6.0,1.0,26.0,0.0,814.0,0.0,29.0,16.0,181.0,False
7321,3.0,1.0,6.0,1.0,31.0,0.0,0.0,54.0,0.0,0.0,0.0,True
7323,1.0,0.0,6.0,1.0,30.0,0.0,0.0,0.0,547.0,142.0,423.0,False
7324,2.0,0.0,3.0,1.0,27.0,0.0,15.0,2886.0,0.0,249.0,71.0,True
7326,1.0,0.0,6.0,1.0,47.0,0.0,2916.0,0.0,14.0,63.0,0.0,False
7327,3.0,0.0,6.0,1.0,37.0,0.0,1413.0,0.0,584.0,3.0,0.0,True
7328,1.0,0.0,6.0,1.0,14.0,0.0,399.0,22.0,458.0,506.0,187.0,False
7330,2.0,0.0,3.0,1.0,27.0,0.0,0.0,63.0,8.0,129.0,2960.0,False
7331,3.0,0.0,4.0,1.0,61.0,0.0,1711.0,0.0,0.0,0.0,8.0,False
7332,1.0,0.0,5.0,1.0,39.0,0.0,2.0,0.0,0.0,2.0,787.0,False
7334,1.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,787.0,1.0,138.0,False
7337,2.0,0.0,1.0,1.0,25.0,0.0,0.0,115.0,0.0,1823.0,4041.0,False
7338,3.0,0.0,4.0,1.0,42.0,0.0,1318.0,0.0,1386.0,110.0,47.0,False
7339,2.0,0.0,5.0,1.0,33.0,0.0,0.0,2107.0,0.0,15586.0,473.0,False
7340,2.0,0.0,5.0,1.0,60.0,0.0,0.0,307.0,0.0,484.0,1967.0,False
7341,1.0,1.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7342,1.0,0.0,7.0,1.0,50.0,0.0,0.0,185.0,0.0,1.0,558.0,True
7343,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,1.0,95.0,605.0,False
7344,1.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,9.0,0.0,952.0,False
7346,3.0,0.0,5.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,47.0,False
7347,1.0,0.0,7.0,3.0,58.0,0.0,0.0,435.0,2.0,0.0,239.0,False
7350,1.0,1.0,7.0,1.0,48.0,0.0,0.0,137.0,0.0,0.0,0.0,True
7351,2.0,1.0,4.0,3.0,36.0,0.0,0.0,0.0,0.0,848.0,0.0,True
7353,2.0,0.0,3.0,1.0,60.0,0.0,0.0,3435.0,0.0,5458.0,10.0,False
7353,2.0,1.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7356,1.0,1.0,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7356,1.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,142.0,0.0,True
7358,1.0,0.0,6.0,3.0,23.0,0.0,3.0,0.0,2.0,61.0,634.0,False
7359,1.0,0.0,5.0,2.0,21.0,0.0,0.0,434.0,0.0,75.0,135.0,True
7360,1.0,1.0,7.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7361,2.0,1.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7365,1.0,0.0,7.0,1.0,20.0,0.0,0.0,802.0,0.0,16.0,0.0,False
7366,1.0,0.0,7.0,1.0,24.0,0.0,821.0,0.0,0.0,68.0,0.0,False
7367,3.0,0.0,4.0,1.0,21.0,0.0,2611.0,0.0,103.0,4.0,0.0,False
7367,3.0,0.0,6.0,1.0,55.0,0.0,1236.0,0.0,52.0,0.0,0.0,False
7370,1.0,0.0,6.0,1.0,21.0,0.0,0.0,70.0,2.0,0.0,486.0,False
7371,1.0,1.0,7.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7372,1.0,0.0,6.0,1.0,40.0,0.0,2.0,147.0,0.0,1695.0,1147.0,False
7374,3.0,1.0,6.0,1.0,30.0,0.0,0.0,54.0,0.0,0.0,0.0,True
7376,2.0,1.0,5.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7377,1.0,1.0,7.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7379,1.0,0.0,6.0,1.0,20.0,0.0,9.0,0.0,1540.0,0.0,0.0,False
7385,1.0,0.0,6.0,2.0,19.0,0.0,40.0,0.0,77.0,572.0,0.0,False
7387,2.0,0.0,3.0,1.0,40.0,0.0,0.0,3508.0,761.0,12.0,32.0,True
7388,1.0,1.0,7.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7390,1.0,0.0,7.0,1.0,62.0,0.0,240.0,0.0,0.0,586.0,10.0,False
7391,1.0,1.0,7.0,1.0,32.0,0.0,0.0,0.0,0.0,142.0,0.0,False
7392,1.0,1.0,7.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7393,1.0,0.0,5.0,1.0,40.0,0.0,0.0,0.0,0.0,7.0,782.0,False
7394,1.0,0.0,7.0,3.0,25.0,0.0,0.0,653.0,21.0,0.0,0.0,False
7395,2.0,1.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7395,2.0,1.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7395,2.0,0.0,2.0,1.0,38.0,0.0,4.0,5974.0,0.0,3682.0,197.0,False
7395,2.0,0.0,2.0,3.0,43.0,1.0,0.0,486.0,0.0,0.0,2470.0,False
7396,2.0,0.0,3.0,3.0,28.0,0.0,6.0,3392.0,3944.0,987.0,0.0,True
7396,2.0,1.0,3.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,True
7396,2.0,1.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7399,1.0,0.0,6.0,1.0,24.0,0.0,0.0,0.0,217.0,0.0,544.0,False
7401,3.0,0.0,5.0,3.0,20.0,0.0,0.0,0.0,308.0,0.0,0.0,False
7402,2.0,1.0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7403,1.0,0.0,7.0,1.0,19.0,0.0,294.0,79.0,536.0,0.0,0.0,False
7405,1.0,0.0,6.0,1.0,23.0,0.0,0.0,1089.0,311.0,0.0,0.0,True
7406,1.0,0.0,7.0,1.0,19.0,0.0,0.0,78.0,801.0,0.0,7.0,False
7408,3.0,0.0,6.0,1.0,32.0,0.0,193.0,54.0,1116.0,0.0,0.0,False
7410,1.0,0.0,7.0,1.0,41.0,0.0,85.0,804.0,0.0,0.0,0.0,True
7411,1.0,0.0,6.0,1.0,30.0,0.0,1110.0,0.0,439.0,5.0,0.0,False
7418,3.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7419,1.0,0.0,7.0,1.0,39.0,0.0,1.0,875.0,0.0,6.0,0.0,True
7419,1.0,0.0,6.0,1.0,47.0,0.0,0.0,61.0,805.0,0.0,6.0,True
7422,1.0,0.0,7.0,1.0,21.0,0.0,550.0,0.0,61.0,4.0,5.0,False
7425,1.0,1.0,7.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,138.0,True
7425,1.0,0.0,7.0,1.0,19.0,0.0,879.0,0.0,0.0,10.0,0.0,False
7427,3.0,0.0,6.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7428,2.0,0.0,1.0,1.0,28.0,0.0,0.0,132.0,4.0,1915.0,0.0,False
7429,3.0,0.0,6.0,1.0,38.0,0.0,1126.0,0.0,23.0,34.0,0.0,False
7430,1.0,0.0,7.0,2.0,24.0,0.0,549.0,3.0,201.0,0.0,0.0,False
7431,2.0,0.0,1.0,3.0,31.0,0.0,145.0,2954.0,0.0,170.0,756.0,False
7432,2.0,1.0,5.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7435,2.0,1.0,2.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7436,1.0,0.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7437,2.0,1.0,2.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7437,2.0,1.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7437,2.0,1.0,2.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7438,1.0,0.0,5.0,3.0,42.0,0.0,0.0,279.0,30.0,409.0,0.0,True
7442,1.0,0.0,5.0,1.0,43.0,0.0,20.0,0.0,726.0,142.0,0.0,False
7442,1.0,1.0,7.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7444,1.0,1.0,7.0,1.0,17.0,0.0,0.0,0.0,133.0,0.0,0.0,False
7445,1.0,1.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7446,1.0,0.0,7.0,1.0,18.0,0.0,960.0,672.0,0.0,0.0,168.0,False
7447,3.0,0.0,6.0,1.0,24.0,0.0,553.0,0.0,299.0,814.0,0.0,False
7448,1.0,0.0,6.0,3.0,25.0,0.0,244.0,0.0,40.0,294.0,124.0,False
7449,1.0,0.0,6.0,2.0,20.0,0.0,120.0,321.0,0.0,932.0,175.0,False
